wave,library,result_file,provider,provider_sha256,nid,catalog_name,requested_kind,status,match_count,symbol_name,symbol_address,symbol_type,symbol_source,function_entry,function_name,external,thunk,thunk_target,thunk_target_external,executable,body_min,body_max,body_addresses,instruction_count,body_sha256,entry_bytes,first_instruction,last_instruction
wave1,libSceJson2,libSceJson2-chunk-01.result.tsv,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,ERuf9y0DY84,_ZN3sce4Json6ObjectixERKNS0_6StringE,function,defined_body,1,ERuf9y0DY84#C#A,0000e450,Function,IMPORTED,0000e450,ERuf9y0DY84#C#A,false,false,,,true,0000e450,0000e68e,575,152,709e43e2ff69923b39238b7b82aaceb599c69d45ebc8a0ad04c017d087ba2d10,554889e54157415641554154534883ec28488b0d185c0000488b01488945d048,PUSH RBP,UD2
wave1,libSceJson2,libSceJson2-chunk-01.result.tsv,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,cn9svYGWKDQ,_ZN3sce4Json6StringaSERKS1_,function,defined_body,1,cn9svYGWKDQ#C#A,0000af70,Function,IMPORTED,0000af70,cn9svYGWKDQ#C#A,false,false,,,true,0000af70,0000affa,139,47,48a27181a06ce10be1bd004832e746829a71642ec03d5b806af9c42cee329e8b,554889e5415741564154534c8b374889fb4d85f674694c8b3e4d85ff74614d39,PUSH RBP,RET
wave1,libSceJson2,libSceJson2-chunk-01.result.tsv,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,bAM9Qwofus0,_ZNK3sce4Json5Array4backEv,function,defined_body,1,bAM9Qwofus0#C#A,0000c180,Function,IMPORTED,0000c180,bAM9Qwofus0#C#A,false,false,,,true,0000c180,0000c19d,30,10,c5679ce55c9857ebb6a0698eeb1c6f84869038c4f87c2609eca95e6b0cf63554,488b074885c0740b488b00488b004883c010c3488d05cebe0000488b00c3cccc,"MOV RAX,qword ptr [RDI]",RET
wave1,libSceJson2,libSceJson2-chunk-01.result.tsv,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,rQGJeNjOuUk,_ZNK3sce4Json5Array4sizeEv,function,defined_body,1,rQGJeNjOuUk#C#A,0000c1c0,Function,IMPORTED,0000c1c0,rQGJeNjOuUk#C#A,false,false,,,true,0000c1c0,0000c1cf,16,7,3fcf24be2c6df57f5ba1a79ab708cb12ade8ed1ecaf99c87f44f60e9c1e845c1,488b074885c07405488b4008c331c0c3554889e54157415653504c8b374d85f6,"MOV RAX,qword ptr [RDI]",RET
wave1,libSceJson2,libSceJson2-chunk-01.result.tsv,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,IlsmvBtMkak,_ZNK3sce4Json5Value9getObjectEv,function,defined_body,1,IlsmvBtMkak#C#A,000048f0,Function,IMPORTED,000048f0,IlsmvBtMkak#C#A,false,false,,,true,000048f0,00004a4d,350,97,cdd0a2cda43be968d15243369d03c42b6543f42a9daab08083ad79b635801355,554889e541574156534883ec184c8b3d7cf700004889fb498b07488945e08b47,PUSH RBP,UD2
wave1,libSceJson2,libSceJson2-chunk-01.result.tsv,libSceJson2.sprx,1ca532e78ed5e02c553e99ebb01751df6baaefa0bd6481c69db56e08536ba06c,EUH+EmT-v9E,_ZNK3sce4Json6String6lengthEv,function,defined_body,1,EUH+EmT-v9E#C#A,0000ad30,Function,IMPORTED,0000ad30,EUH+EmT-v9E#C#A,false,false,,,true,0000ad30,0000ad3e,15,7,45ba83ea9e98011bf57fd74f25a015b8a80dedaa5ee3ca4271779e2836d0d1cf,488b074885c074048b4008c331c0c3cc488b074885c0741b8b4808488b00488d,"MOV RAX,qword ptr [RDI]",RET
wave1,libSceNpManager,libSceNpManager-chunk-00.result.tsv,libSceNpManager.sprx,2c192ec03cf2b3a8acc24c2aefd98ef8232c2bdbdf2f678deb980397ed48cb72,KfGZg2y73oM,sceNpCheckNpReachability,function,defined_body,1,KfGZg2y73oM#N#A,00018660,Function,IMPORTED,00018660,KfGZg2y73oM#N#A,false,false,,,true,00018660,0001879d,318,90,8afe73dc6cc7079c61987d5a66599d02fc79e7cf2bb4b6c4795584460cc2834d,554889e54157415641554154534883ec384c8b2d484b04004189f789fb41be02,PUSH RBP,UD2
wave1,libSceNpManager,libSceNpManager-chunk-00.result.tsv,libSceNpManager.sprx,2c192ec03cf2b3a8acc24c2aefd98ef8232c2bdbdf2f678deb980397ed48cb72,O80NrhUOPGY,sceNpCheckPremium,function,defined_body,1,O80NrhUOPGY#N#A,00018ba0,Function,IMPORTED,00018ba0,O80NrhUOPGY#N#A,false,false,,,true,00018ba0,00018e3b,668,168,217f9fe0e9fa1f52673c12a2cf8f7ba43c98754610ead1b8f57beec0b9549dcc,554889e54157415641554154534883ec384c8b2d084604004989d64989f789fb,PUSH RBP,JMP 0x00018d32
wave1,libSceNpManager,libSceNpManager-chunk-00.result.tsv,libSceNpManager.sprx,2c192ec03cf2b3a8acc24c2aefd98ef8232c2bdbdf2f678deb980397ed48cb72,+4DegjBqV1g,sceNpGetAccountAge,function,defined_body,1,+4DegjBqV1g#N#A,00017c40,Function,IMPORTED,00017c40,+4DegjBqV1g#N#A,false,false,,,true,00017c40,00017d94,341,95,731211a6a77109c4fdbf1dfb7b01bda9314bcfee4fc15a0681e1f6318c03d1eb,554889e54157415641554154534883ec384c8b2d685504004989d74189f489fb,PUSH RBP,UD2
wave1,libSceNpManager,libSceNpManager-chunk-00.result.tsv,libSceNpManager.sprx,2c192ec03cf2b3a8acc24c2aefd98ef8232c2bdbdf2f678deb980397ed48cb72,P6piso307SE,sceNpNotifyPremiumFeature,function,defined_body,1,P6piso307SE#N#A,00016bc0,Function,IMPORTED,00016bc0,P6piso307SE#N#A,false,false,,,true,00016bc0,00016cd0,273,82,131d8d977e07f1fd065229ff04fbb3c1732a4d783ad81cdacc56cbaef41c56ed,554889e54156534889fb41be02005580e8bb47000084c00f84d20000004885db,PUSH RBP,JMP 0x000247f0
wave1,libSceNpManager,libSceNpManager-chunk-00.result.tsv,libSceNpManager.sprx,2c192ec03cf2b3a8acc24c2aefd98ef8232c2bdbdf2f678deb980397ed48cb72,hw5KNqAAels,sceNpRegisterNpReachabilityStateCallback,function,defined_body,1,hw5KNqAAels#N#A,000163a0,Function,IMPORTED,000163a0,hw5KNqAAels#N#A,false,false,,,true,000163a0,00016487,232,54,dfffbf0071526228482de09272cf980072aaa9973c086f36f2dc899080c29a4d,554889e5415741564154534989f64989ff41bc02005580e8d44f000084c00f84,PUSH RBP,RET
wave1,libSceNpWebApi2,libSceNpWebApi2-chunk-00.result.tsv,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,zpiPsH7dbFQ,sceNpWebApi2AbortRequest,function,defined_internal_thunk,1,zpiPsH7dbFQ#Q#A,00004ec0,Function,IMPORTED,00004ec0,zpiPsH7dbFQ#Q#A,false,true,00007630:FUN_00007630,false,true,00004ec0,00004ec4,5,1,81da6bb5ac6bc5ecc3c850681013a05a21d0fd1b049169987d1da3fd0595fad8,e96b270000cccccccccccccccccccccce9bb2e0000cccccccccccccccccccccc,JMP 0x00007630,JMP 0x00007630
wave1,libSceNpWebApi2,libSceNpWebApi2-chunk-00.result.tsv,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,egOOvrnF6mI,sceNpWebApi2AddHttpRequestHeader,function,defined_body,1,egOOvrnF6mI#Q#A,00004e60,Function,IMPORTED,00004e60,egOOvrnF6mI#Q#A,false,false,,,true,00004e60,00004e73,20,6,6dd61f492560151349e3d2c9be57ae515bf8949a5719510e140db11d354a7353,4885f674094885d20f8522260000b802345580c3cccccccccccccccccccccccc,"TEST RSI,RSI",RET
wave1,libSceNpWebApi2,libSceNpWebApi2-chunk-00.result.tsv,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,3EI-OSJ65Xc,sceNpWebApi2CreateRequest,function,defined_body,1,3EI-OSJ65Xc#Q#A,00004be0,Function,IMPORTED,00004be0,3EI-OSJ65Xc#Q#A,false,false,,,true,00004be0,00004c28,73,27,00ba560e34b6df9e3fad4b5f276534cd082c0b50bd0fc15d9c3ba0d35345abf6,b8023455804885f674384885d274334885c9742e4d89ca4d85c0740d49833800,"MOV EAX,0x80553402",RET
wave1,libSceNpWebApi2,libSceNpWebApi2-chunk-00.result.tsv,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,vvzWO-DvG1s,sceNpWebApi2DeleteRequest,function,defined_internal_thunk,1,vvzWO-DvG1s#Q#A,00004d60,Function,IMPORTED,00004d60,vvzWO-DvG1s#Q#A,false,true,00005a80:FUN_00005a80,false,true,00004d60,00004d64,5,1,f3e35289cbcb5eaec8ccc5388a9d1ec1b4b421be149f4c3a544d0f6a2637c217,e91b0d0000cccccccccccccccccccccc554889e54156534989c84889d14889f2,JMP 0x00005a80,JMP 0x00005a80
wave1,libSceNpWebApi2,libSceNpWebApi2-chunk-00.result.tsv,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,9X9+cneTGUU,sceNpWebApi2DeleteUserContext,function,defined_internal_thunk,1,9X9+cneTGUU#Q#A,00004b90,Function,IMPORTED,00004b90,9X9+cneTGUU#Q#A,false,true,00005830:FUN_00005830,false,true,00004b90,00004b94,5,1,bfb15910920ad95e87472fa7569cfe92e624689494dfc8ca8603b16391b6361b,e99b0c0000ccccccccccccccccccccccb8023455804885f6742d4885d2742848,JMP 0x00005830,JMP 0x00005830
wave1,libSceNpWebApi2,libSceNpWebApi2-chunk-00.result.tsv,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,hksbskNToEA,sceNpWebApi2GetHttpResponseHeaderValue,function,defined_body,1,hksbskNToEA#Q#A,00004ea0,Function,IMPORTED,00004ea0,hksbskNToEA#Q#A,false,false,,,true,00004ea0,00004ebc,29,10,42e801e1eb8bcf6f573eb330ecaf78d22b64e0e1a1938ac80c60ebee6b496281,4885f674124885d2740d4885c974084531c0e9a9260000b802345580c3cccccc,"TEST RSI,RSI",RET
wave1,libSceNpWebApi2,libSceNpWebApi2-chunk-00.result.tsv,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,HwP3aM+c85c,sceNpWebApi2GetHttpResponseHeaderValueLength,function,defined_body,1,HwP3aM+c85c#Q#A,00004e80,Function,IMPORTED,00004e80,HwP3aM+c85c#Q#A,false,false,,,true,00004e80,00004e9b,28,10,9816c1e9535d0ea9bccdd12a195a56c7ddc6a261db0c054eef2cce25dd219219,4885f674114989d04885d2740931d231c9e9ca260000b802345580c3cccccccc,"TEST RSI,RSI",RET
wave1,libSceNpWebApi2,libSceNpWebApi2-chunk-00.result.tsv,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,MsaFhR+lPE4,sceNpWebApi2PushEventCreateFilter,function,defined_body,1,MsaFhR+lPE4#Q#A,00007f80,Function,IMPORTED,00007f80,MsaFhR+lPE4#Q#A,false,false,,,true,00007f80,00007ffd,126,49,046987c63670b6e3698a46c834fd620505f6d8f4dea774e088ecacbd4277eeec,554889e5415741564155415453504885d24189cf0f95c083f9ff0f94c184c875,PUSH RBP,RET
wave1,libSceNpWebApi2,libSceNpWebApi2-chunk-00.result.tsv,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,NNVf18SlbT8,sceNpWebApi2PushEventCreatePushContext,function,defined_body,1,NNVf18SlbT8#Q#A,000080d0,Function,IMPORTED,000080d0,NNVf18SlbT8#Q#A,false,false,,,true,00007b40,000080de,128,43,a319aace75b18634e77b80dbfb3066fe9995ac01cd42bb0644a6d928ad59b8d6,4885f60f8567faffffb802345580c3cc4885f60f85d7faffffb802345580c3cc,PUSH RBP,RET
wave1,libSceNpWebApi2,libSceNpWebApi2-chunk-01.result.tsv,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,KJdPcOGmK58,sceNpWebApi2PushEventDeleteFilter,function,defined_internal_thunk,1,KJdPcOGmK58#Q#A,00008000,Function,IMPORTED,00008000,KJdPcOGmK58#Q#A,false,true,00007860:FUN_00007860,false,true,00008000,00008004,5,1,bd98cc1d9f94785bfd065c041a2bb6e3b62f6d005aef163d68872fb13534a35d,e95bf8ffffcccccccccccccccccccccc4885d20f8587f8ffffb802345580c3cc,JMP 0x00007860,JMP 0x00007860
wave1,libSceNpWebApi2,libSceNpWebApi2-chunk-01.result.tsv,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,fIATVMo4Y1w,sceNpWebApi2PushEventDeleteHandle,function,defined_internal_thunk,1,fIATVMo4Y1w#Q#A,00007f70,Function,IMPORTED,00007f70,fIATVMo4Y1w#Q#A,false,true,000077a0:FUN_000077a0,false,true,00007f70,00007f74,5,1,73e800c72f57858b78b33e81688bfcb2650fb77d11796672b2ce6af8a8a94d48,e92bf8ffffcccccccccccccccccccccc554889e5415741564155415453504885,JMP 0x000077a0,JMP 0x000077a0
wave1,libSceNpWebApi2,libSceNpWebApi2-chunk-01.result.tsv,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,QafxeZM3WK4,sceNpWebApi2PushEventDeletePushContext,function,defined_body,1,QafxeZM3WK4#Q#A,000080e0,Function,IMPORTED,000080e0,QafxeZM3WK4#Q#A,false,false,,,true,00007bc0,000080ee,144,48,9a5be60235a3bc8d9336be8eee4ea9badd12838d5c25e6a9e174f588459798dc,4885f60f85d7faffffb802345580c3cc4885f60f8557fbffffb802345580c3cc,PUSH RBP,RET
wave1,libSceNpWebApi2,libSceNpWebApi2-chunk-01.result.tsv,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,fY3QqeNkF8k,sceNpWebApi2PushEventRegisterCallback,function,defined_body,1,fY3QqeNkF8k#Q#A,00008010,Function,IMPORTED,00008010,fY3QqeNkF8k#Q#A,false,false,,,true,000078a0,0000801e,212,69,ae0f483691f0381ceb817127cd3223e1cd348775543491b3606d484711076049,4885d20f8587f8ffffb802345580c3cce94bf9ffffcccccccccccccccccccccc,PUSH RBP,RET
wave1,libSceNpWebApi2,libSceNpWebApi2-chunk-01.result.tsv,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,AAj9X+4aGYA,sceNpWebApi2PushEventStartPushContextCallback,function,defined_body,1,AAj9X+4aGYA#Q#A,000080f0,Function,IMPORTED,000080f0,AAj9X+4aGYA#Q#A,false,false,,,true,00007c50,000080fe,128,43,aed87c9910921053fef8009fed172b9ab3efb39325e28b34c946dae616f6e74f,4885f60f8557fbffffb802345580c3cc554889e55350488d05130002004889fb,PUSH RBP,RET
wave1,libSceNpWebApi2,libSceNpWebApi2-chunk-01.result.tsv,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,hOnIlcGrO6g,sceNpWebApi2PushEventUnregisterCallback,function,defined_internal_thunk,1,hOnIlcGrO6g#Q#A,00008020,Function,IMPORTED,00008020,hOnIlcGrO6g#Q#A,false,true,00007970:FUN_00007970,false,true,00008020,00008024,5,1,f2020c964c5f5aa5814166170a03f6a731d542d45097b7a25c49573c0365bd65,e94bf9ffffcccccccccccccccccccccce99bfcffffcccccccccccccccccccccc,JMP 0x00007970,JMP 0x00007970
wave1,libSceNpWebApi2,libSceNpWebApi2-chunk-01.result.tsv,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,OOY9+ObfKec,sceNpWebApi2ReadData,function,defined_body,1,OOY9+ObfKec#Q#A,00004e20,Function,IMPORTED,00004e20,OOY9+ObfKec#Q#A,false,false,,,true,00004e20,000072aa,479,137,a67ac386f352d2de28c8338c8e2076ac2b534d5f1ea7fc1705a61b9257f53607,4885f674094885d20f85b2220000b802345580c3cccccccccccccccccccccccc,"TEST RSI,RSI",RET
wave1,libSceNpWebApi2,libSceNpWebApi2-chunk-01.result.tsv,libSceNpWebApi2.sprx,9a7099ab99a65f1b818a8e61897ffcb31b02b74d6e0c2765688b4c3b71ed4ca5,lQOCF84lvzw,sceNpWebApi2SendRequest,function,defined_body,1,lQOCF84lvzw#Q#A,00004d70,Function,IMPORTED,00004d70,lQOCF84lvzw#Q#A,false,false,,,true,00004d70,00004daa,59,22,2d8b2b3eac955c0813274150a152b128ea972d3382b94a9df3808835e4757a2f,554889e54156534989c84889d14889f231f64889fbe8a60f00004189c685c079,PUSH RBP,RET
wave1,libSceVoice,libSceVoice-chunk-00.result.tsv,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,oV9GAdJ23Gw,sceVoiceConnectIPortToOPort,function,defined_body,1,oV9GAdJ23Gw#L#A,000196e0,Function,IMPORTED,000196e0,oV9GAdJ23Gw#L#A,false,false,,,true,000196e0,00019787,168,51,ab9f7b1a4cf9f2f21d0c4ac247c7456ff53fd8b2375947a443b184deba4911ad,554889e54157415641554154534883ec484c8b25e8ab00004c8d2d99d0050041,PUSH RBP,UD2
wave1,libSceVoice,libSceVoice-chunk-00.result.tsv,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,nXpje5yNpaE,sceVoiceCreatePort,function,defined_body,1,nXpje5yNpaE#L#A,00019560,Function,IMPORTED,00019560,nXpje5yNpaE#L#A,false,false,,,true,00019560,00019618,185,55,b219fc0748a3a8d0bf712a7ce30271fd3c289b574e242974d7a94d6f7203c197,554889e54157415641554154534883ec484c8b2568ad00004c8d2d19d2050048,PUSH RBP,UD2
wave1,libSceVoice,libSceVoice-chunk-00.result.tsv,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,b7kJI+nx2hg,sceVoiceDeletePort,function,defined_body,1,b7kJI+nx2hg#L#A,00019840,Function,IMPORTED,00019840,b7kJI+nx2hg#L#A,false,false,,,true,00019840,000198d4,149,45,d37c491001410b38809058addfb56e0df487181e72cde5b178d76d959b30f09b,554889e5415741564154534883ec504c8b3d8aaa00004c8d253bcf05004189fe,PUSH RBP,UD2
wave1,libSceVoice,libSceVoice-chunk-00.result.tsv,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,ajVj3QG2um4,sceVoiceDisconnectIPortFromOPort,function,defined_body,1,ajVj3QG2um4#L#A,00019790,Function,IMPORTED,00019790,ajVj3QG2um4#L#A,false,false,,,true,00019790,00019837,168,51,cf4b635c967d3658d12a28f7eb547477e5b009e542be9b759cbd4ef4d2c5b0bb,554889e54157415641554154534883ec484c8b2538ab00004c8d2de9cf050041,PUSH RBP,UD2
wave1,libSceVoice,libSceVoice-chunk-00.result.tsv,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,Oo0S5PH7FIQ,sceVoiceEnd,function,defined_body,1,Oo0S5PH7FIQ#L#A,00017b40,Function,IMPORTED,00017b40,Oo0S5PH7FIQ#L#A,false,false,,,true,00017b40,00017be0,161,42,707da8449763290258462186bfa24438a89de439833153e3fbb5730a8adf9f0a,554889e54156534883ec504c8b358ec70000498b06488945e8488b3d38ec0500,PUSH RBP,UD2
wave1,libSceVoice,libSceVoice-chunk-00.result.tsv,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,cJLufzou6bc,sceVoiceGetBitRate,function,defined_body,1,cJLufzou6bc#L#A,00018890,Function,IMPORTED,00018890,cJLufzou6bc#L#A,false,false,,,true,00018890,00018947,184,56,e43f47255c805cbc85f25543c72ac0a12488eef8184b22ca96c113f4cac2ae44,554889e54157415641554154534883ec484c8b2538ba00004c8d2de9de050041,PUSH RBP,UD2
wave1,libSceVoice,libSceVoice-chunk-00.result.tsv,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,elcxZTEfHZM,sceVoiceGetPortAttr,function,defined_body,1,elcxZTEfHZM#L#A,00018a10,Function,IMPORTED,00018a10,elcxZTEfHZM#L#A,false,false,,,true,00018a10,00018b61,338,99,b7ac0ef3646b82f31c20ed99ce5de5861b167a007ab25a6182a9aea012cddbde,554889e54157415641554154534883ec484989d6488b15b5b800004189f4488d,PUSH RBP,UD2
wave1,libSceVoice,libSceVoice-chunk-00.result.tsv,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,CrLqDwWLoXM,sceVoiceGetPortInfo,function,defined_body,1,CrLqDwWLoXM#L#A,00019970,Function,IMPORTED,00019970,CrLqDwWLoXM#L#A,false,false,,,true,00019970,000199c2,83,24,1745d0ef17b1d5be4f236ad5d93c0cac4dbfa8fa8dd1d3f16630032fcd89121d,488d0521ce0500488b084885c9741e488d053a2001004889f280b860e3030000,"LEA RAX,[0x76798]",RET
wave1,libSceVoice,libSceVoice-chunk-00.result.tsv,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,9TrhuGzberQ,sceVoiceInit,function,defined_body,1,9TrhuGzberQ#L#A,00017a90,Function,IMPORTED,00017a90,9TrhuGzberQ#L#A,false,false,,,true,00017a90,00017b36,167,43,5f10f6bcdd0e6748e9632b2399819de74ca97e7df2185ed6f6dc3908dff92a40,554889e5534883ec48488b1d40c80000488b03488945f0b802084e8048833de4,PUSH RBP,UD2
wave1,libSceVoice,libSceVoice-chunk-01.result.tsv,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,cQ6DGsQEjV4,sceVoiceReadFromOPort,function,defined_body,1,cQ6DGsQEjV4#L#A,00019930,Function,IMPORTED,00019930,cQ6DGsQEjV4#L#A,false,false,,,true,00019930,0001996f,64,20,1efe8462cccacdc6e9767773588d6b194bee2377941f66f8382080bd75b6501c,488d0561ce05004c8b004d85c0742bb804084e8083ff7f77204889d14889f2b8,"LEA RAX,[0x76798]",RET
wave1,libSceVoice,libSceVoice-chunk-01.result.tsv,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,clyKUyi3RYU,sceVoiceSetThreadsParams,function,defined_body,1,clyKUyi3RYU#L#A,00017e60,Function,IMPORTED,00017e60,clyKUyi3RYU#L#A,false,false,,,true,00017e60,00017ef6,151,42,f9cd5c60af471e0a5de71f4d39836f4560697005f42be6bb570bc32b59356204,554889e54156534883ec504c8b356ec400004889fb498b06488945e8488b3d15,PUSH RBP,UD2
wave1,libSceVoice,libSceVoice-chunk-01.result.tsv,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,QBFoAIjJoXQ,sceVoiceSetVolume,function,defined_body,1,QBFoAIjJoXQ#L#A,00018650,Function,IMPORTED,00018650,QBFoAIjJoXQ#L#A,false,false,,,true,00018650,00018713,196,57,e02d26f1b5833ecbb7c53f6d324f4c81064daf99d9ccf4c9e08d4ae0a2753db7,554889e5415741564154534883ec504c8b3d7abc00004c8d252be105004189fe,PUSH RBP,UD2
wave1,libSceVoice,libSceVoice-chunk-01.result.tsv,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,54phPH2LZls,sceVoiceStart,function,defined_body,1,54phPH2LZls#L#A,00017bf0,Function,IMPORTED,00017bf0,54phPH2LZls#L#A,false,false,,,true,00017bf0,00017c94,165,46,bb9760d96ca663fc2d8f79bd713e2b909eb6ebbeb52b60500fef3666fd15a6ab,554889e541574156534883ec484c8b3ddcc600004989fe498b07488945e0488b,PUSH RBP,UD2
wave1,libSceVoice,libSceVoice-chunk-01.result.tsv,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,Ao2YNSA7-Qo,sceVoiceStop,function,defined_body,1,Ao2YNSA7-Qo#L#A,00017ca0,Function,IMPORTED,00017ca0,Ao2YNSA7-Qo#L#A,false,false,,,true,00017ca0,00017d23,132,36,4a041c39c75b0c345de17382ca9be91459c61a71c4af6fccaabc239eb852c5cd,554889e54156534883ec504c8b352ec60000498b06488945e8488b3dd8ea0500,PUSH RBP,UD2
wave1,libSceVoice,libSceVoice-chunk-01.result.tsv,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,YeJl6yDlhW0,sceVoiceWriteToIPort,function,defined_body,1,YeJl6yDlhW0#L#A,000198e0,Function,IMPORTED,000198e0,YeJl6yDlhW0#L#A,false,false,,,true,000198e0,00019926,71,22,4b639e473b0c4cf0f41551231a84d44631d2d6e01854ea51db0ab9e621370765,488d05b1ce05004c8b104d85d27432b804084e8083ff7f77274989d14889f2b8,"LEA RAX,[0x76798]",RET
wave2,libSceAjm,libSceAjm-chunk-00.result.tsv,libSceAjm.sprx,c7f70f6582a315df1f1f5541100bf83c78f179ce8736e6a2dca39acc0ee1c95e,39WxhR-ePew,sceAjmBatchJobDecode,function,missing_symbol,0,,,,,,,,,,,,,,,,,,,
wave2,libSceAjm,libSceAjm-chunk-00.result.tsv,libSceAjm.sprx,c7f70f6582a315df1f1f5541100bf83c78f179ce8736e6a2dca39acc0ee1c95e,5tOfnaClcqM,sceAjmBatchStart,function,missing_symbol,0,,,,,,,,,,,,,,,,,,,
wave2,libSceAjm,libSceAjm-chunk-00.result.tsv,libSceAjm.sprx,c7f70f6582a315df1f1f5541100bf83c78f179ce8736e6a2dca39acc0ee1c95e,-qLsfDAywIY,sceAjmBatchWait,function,defined_body,1,-qLsfDAywIY#C#A,00000880,Function,IMPORTED,00000880,-qLsfDAywIY#C#A,false,false,,,true,00000880,00000936,183,53,70c588f1f34ccdeab5210e96a0aa22d4b57ab4ebf8950de438deec34ebd8f8ba,554889e54156534883ec304c8b35fe790000498b06488945e88975c88955cc48,PUSH RBP,UD2
wave2,libSceGameLiveStreaming,libSceGameLiveStreaming-chunk-00.result.tsv,libSceGameLiveStreaming.sprx,93b31789fc637b0fa3f4c7fd9364f21130958583bfb10c717c222dac9fc3c369,kvYEw2lBndk,sceGameLiveStreamingInitialize,function,defined_body,1,kvYEw2lBndk#H#A,000013e0,Function,IMPORTED,000013e0,kvYEw2lBndk#H#A,false,false,,,true,000013e0,000015c7,488,108,37461092d566ab0b844991d3f3792237bcaf49a773eb13f436a4fc1c0b8d96c0,554889e541574156534883ec384c8b3d04ad0000bb0200a080498b07488945e0,PUSH RBP,UD2
