library,nid,catalog_name,provider,provider_sha256,ghidra_status,function_entry,function_name,body_sha256,instruction_count,include_for_prefer_lle,recommendation,reason,current_gen5_registration_count,current_prefer_lle,current_export_names,current_sources
libSceVoice,CrLqDwWLoXM,sceVoiceGetPortInfo,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,defined_body,00019970,CrLqDwWLoXM#L#A,1745d0ef17b1d5be4f236ad5d93c0cac4dbfa8fa8dd1d3f16630032fcd89121d,24,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceVoice,9TrhuGzberQ,sceVoiceInit,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,defined_body,00017a90,9TrhuGzberQ#L#A,5f10f6bcdd0e6748e9632b2399819de74ca97e7df2185ed6f6dc3908dff92a40,43,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceVoice,cQ6DGsQEjV4,sceVoiceReadFromOPort,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,defined_body,00019930,cQ6DGsQEjV4#L#A,1efe8462cccacdc6e9767773588d6b194bee2377941f66f8382080bd75b6501c,20,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceVoice,clyKUyi3RYU,sceVoiceSetThreadsParams,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,defined_body,00017e60,clyKUyi3RYU#L#A,f9cd5c60af471e0a5de71f4d39836f4560697005f42be6bb570bc32b59356204,42,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceVoice,QBFoAIjJoXQ,sceVoiceSetVolume,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,defined_body,00018650,QBFoAIjJoXQ#L#A,e02d26f1b5833ecbb7c53f6d324f4c81064daf99d9ccf4c9e08d4ae0a2753db7,57,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceVoice,54phPH2LZls,sceVoiceStart,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,defined_body,00017bf0,54phPH2LZls#L#A,bb9760d96ca663fc2d8f79bd713e2b909eb6ebbeb52b60500fef3666fd15a6ab,46,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceVoice,Ao2YNSA7-Qo,sceVoiceStop,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,defined_body,00017ca0,Ao2YNSA7-Qo#L#A,4a041c39c75b0c345de17382ca9be91459c61a71c4af6fccaabc239eb852c5cd,36,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceVoice,YeJl6yDlhW0,sceVoiceWriteToIPort,libSceVoice.sprx,bacd6c18bde775e27eade58f33460c86a7cad68b5c2716ce12b6bec8bd138df3,defined_body,000198e0,YeJl6yDlhW0#L#A,4b639e473b0c4cf0f41551231a84d44631d2d6e01854ea51db0ab9e621370765,22,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceAjm,39WxhR-ePew,sceAjmBatchJobDecode,libSceAjm.sprx,c7f70f6582a315df1f1f5541100bf83c78f179ce8736e6a2dca39acc0ee1c95e,missing_symbol,,,,,false,exclude_missing_provider_symbol,The audited Gen5 provider has no matching symbol; retain HLE if one exists.,0,false,,
libSceAjm,5tOfnaClcqM,sceAjmBatchStart,libSceAjm.sprx,c7f70f6582a315df1f1f5541100bf83c78f179ce8736e6a2dca39acc0ee1c95e,missing_symbol,,,,,false,exclude_missing_provider_symbol,The audited Gen5 provider has no matching symbol; retain HLE if one exists.,0,false,,
libSceAjm,-qLsfDAywIY,sceAjmBatchWait,libSceAjm.sprx,c7f70f6582a315df1f1f5541100bf83c78f179ce8736e6a2dca39acc0ee1c95e,defined_body,00000880,-qLsfDAywIY#C#A,70c588f1f34ccdeab5210e96a0aa22d4b57ab4ebf8950de438deec34ebd8f8ba,53,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceGameLiveStreaming,kvYEw2lBndk,sceGameLiveStreamingInitialize,libSceGameLiveStreaming.sprx,93b31789fc637b0fa3f4c7fd9364f21130958583bfb10c717c222dac9fc3c369,defined_body,000013e0,kvYEw2lBndk#H#A,37461092d566ab0b844991d3f3792237bcaf49a773eb13f436a4fc1c0b8d96c0,108,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceGameLiveStreaming,9yK6Fk8mKOQ,sceGameLiveStreamingTerminate,libSceGameLiveStreaming.sprx,93b31789fc637b0fa3f4c7fd9364f21130958583bfb10c717c222dac9fc3c369,defined_body,00001340,9yK6Fk8mKOQ#H#A,234d251cc196b2492b549670b9a436aee17e519ce43f9b110ae55ad16a3858ce,31,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNet,hLuXdjHnhiI,sceNetGetSockInfo,libSceNet.sprx,c04e1735a3f80a502c120610a43d0d37741f7ef90040d6b9d3346cc43988c64d,defined_body,00004180,hLuXdjHnhiI#C#A,6ba5aac6a5fb5de9b53c55809a30651260b326354777a11ca2649480c655edcc,4,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNet,8Kcp5d-q1Uo,sceNetInetPton,libSceNet.sprx,c04e1735a3f80a502c120610a43d0d37741f7ef90040d6b9d3346cc43988c64d,defined_body,000034a0,8Kcp5d-q1Uo#C#A,1a4f9482c2d96875c26eedbc2d5976d6ba0e1cf259e90f48355b76331ed4934c,2,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNet,9wO9XrMsNhc,sceNetRecv,libSceNet.sprx,c04e1735a3f80a502c120610a43d0d37741f7ef90040d6b9d3346cc43988c64d,defined_body,00004320,9wO9XrMsNhc#C#A,5757e76eb9cc5773185071d3d6fdf41314f1ecc775277acf7ab6a28acccfa3d2,3,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNet,Nd91WaWmG2w,sceNetResolverStartNtoa,libSceNet.sprx,c04e1735a3f80a502c120610a43d0d37741f7ef90040d6b9d3346cc43988c64d,defined_body,00003610,Nd91WaWmG2w#C#A,f7313eabbaaea05f2b76bfb95e11ae50a4503cdec0093c8516f2e518d1f39ba0,65,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNet,beRjXBn-z+o,sceNetSend,libSceNet.sprx,c04e1735a3f80a502c120610a43d0d37741f7ef90040d6b9d3346cc43988c64d,defined_body,000042f0,beRjXBn-z+o#C#A,a0858649c4d847285e2a2370be87552b899cf45dd5fcde92b3c867524c4668c7,3,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNetCtl,0cBgduPRR+M,sceNetCtlGetResult,libSceNetCtl.sprx,8ef1a46c912528979daa7dad7bee48df808793f3aede0545b0453d19ecf7c38b,defined_body,000032d0,0cBgduPRR+M#H#A,887f9e4a09fae7c9e3732f07a280ddfa25705a28be9eab9a32a2ff1f5ff5fc7b,11,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNetCtl,Z4wwCFiBELQ,sceNetCtlTerm,libSceNetCtl.sprx,8ef1a46c912528979daa7dad7bee48df808793f3aede0545b0453d19ecf7c38b,defined_body,00002110,Z4wwCFiBELQ#H#A,ae3f4619b0413d70d3004b9131c3752153074e45725be13b9a148978895e359e,1,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNetCtl,Rqm2OnZMCz0,sceNetCtlUnregisterCallback,libSceNetCtl.sprx,8ef1a46c912528979daa7dad7bee48df808793f3aede0545b0453d19ecf7c38b,defined_body,000025c0,Rqm2OnZMCz0#H#A,19d5577e981c34c97771bb4458db17723f96efbf1448b46c63f09f7e68f72be4,32,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpAuth,cE7wIsqXdZ8,sceNpAuthAbortRequest,libSceNpAuth.sprx,8492348ec1cf7be009b7b5f80a52b71ebb04e73998e55e26b2e03aac8e01edda,defined_body,00002580,cE7wIsqXdZ8#E#A,fb6b206b9aab4d5f2166665f4eabc1c16c315788c32c034564327fb028ba9352,18,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpAuth,N+mr7GjTvr8,sceNpAuthCreateAsyncRequest,libSceNpAuth.sprx,8492348ec1cf7be009b7b5f80a52b71ebb04e73998e55e26b2e03aac8e01edda,defined_body,00002500,N+mr7GjTvr8#E#A,b18b99628a9671b6a7a43c37c8a733fd7ad6f43e02600704888565577feecfd3,27,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpAuth,H8wG9Bk-nPc,sceNpAuthDeleteRequest,libSceNpAuth.sprx,8492348ec1cf7be009b7b5f80a52b71ebb04e73998e55e26b2e03aac8e01edda,defined_body,00002550,H8wG9Bk-nPc#E#A,daa4536b3cb8f152077e4f87d0c88351da4e154b2baeb99163e8615541cf36b7,18,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpAuth,KI4dHLlTNl0,sceNpAuthGetAuthorizationCodeV3,libSceNpAuth.sprx,8492348ec1cf7be009b7b5f80a52b71ebb04e73998e55e26b2e03aac8e01edda,defined_body,00002830,KI4dHLlTNl0#E#A,c3c744a13dafc3ab639bdc1c5c61a5b9461f1dc72e383d25774271484003e31c,24,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpAuth,gjSyfzSsDcE,sceNpAuthPollAsync,libSceNpAuth.sprx,8492348ec1cf7be009b7b5f80a52b71ebb04e73998e55e26b2e03aac8e01edda,defined_body,00002790,gjSyfzSsDcE#E#A,f6de95f111df7e938b737e5512f72bbf8332eb6649b86738b3908845bca16aab,47,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpEntitlementAccess,HFcQl9TMcFQ,sceNpEntitlementAccessAbortRequest,libSceNpEntitlementAccess.sprx,13fbe892dbdea424b46d2c65fdf8b82441516f4dc7089c55bb4e00fc3df68820,defined_body,00001140,HFcQl9TMcFQ#D#A,a7dc2d73a3c1834c197e38aaaa1c8b26ca4ef4f6c8f328e41a1719adb173f546,3,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpEntitlementAccess,Z0eQj8m7XA8,sceNpEntitlementAccessDeleteRequest,libSceNpEntitlementAccess.sprx,13fbe892dbdea424b46d2c65fdf8b82441516f4dc7089c55bb4e00fc3df68820,defined_body,00001130,Z0eQj8m7XA8#D#A,a997e7cbdd37a16146621bf6947460b655e23da7d6542ed0f5c4bae387261930,3,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpEntitlementAccess,IQtb-TaIjSM,sceNpEntitlementAccessGenerateTransactionId,libSceNpEntitlementAccess.sprx,13fbe892dbdea424b46d2c65fdf8b82441516f4dc7089c55bb4e00fc3df68820,defined_body,00000ef0,IQtb-TaIjSM#D#A,7e0fa23ec1d4658822120d2d28414fd29070d708a34e12cab68508c6a3de8c58,3,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpEntitlementAccess,69u+XqsoNd0,sceNpEntitlementAccessPollConsumeEntitlement,libSceNpEntitlementAccess.sprx,13fbe892dbdea424b46d2c65fdf8b82441516f4dc7089c55bb4e00fc3df68820,defined_body,00000f90,69u+XqsoNd0#D#A,b39cfcaada9eabfe52519c59e293f2061574ba95fbcedba4584970c8cdd0f38c,5,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpEntitlementAccess,eOxGbG3sPb0,sceNpEntitlementAccessRequestConsumeUnifiedEntitlement,libSceNpEntitlementAccess.sprx,13fbe892dbdea424b46d2c65fdf8b82441516f4dc7089c55bb4e00fc3df68820,defined_body,00000f30,eOxGbG3sPb0#D#A,90179a90a9f7469f0bdf292aeb585d22dcfd589b6a56d2e07915cb17e0203ba5,15,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpGameIntent,rPl0INNc-M8,sceNpGameIntentGetPropertyValueString,libSceNpGameIntent.sprx,7b8533f64300c45e45db6fb120c2609a3fcda7b05b0052aecc9a080c77b771ad,defined_body,00000960,rPl0INNc-M8#H#A,2ebab8dba3611f38f8cc88a33ec3a6b3735d28f18f68b2981cf477d37680ac2b,67,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpGameIntent,jEIXUAr9XE8,sceNpGameIntentReceiveIntent,libSceNpGameIntent.sprx,7b8533f64300c45e45db6fb120c2609a3fcda7b05b0052aecc9a080c77b771ad,defined_body,00000900,jEIXUAr9XE8#H#A,48a9a47aa4a66286c985c462164d96a544708dfabab434d8961d60953af45b5a,29,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpGameIntent,0HBYxYAjmf0,sceNpGameIntentTerminate,libSceNpGameIntent.sprx,7b8533f64300c45e45db6fb120c2609a3fcda7b05b0052aecc9a080c77b771ad,defined_body,000008d0,0HBYxYAjmf0#H#A,922500d5316d989863c80115ce05f73c503289a833cef7c2930dcc9839ee4544,12,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpUniversalDataSystem,jZCqWFgMehE,sceNpUniversalDataSystemAbortHandle,libSceNpUniversalDataSystem.sprx,0ae12163797cb01f26cca884db98b3a4b137c84143e173021676e854da9ca6bb,defined_body,00001b70,jZCqWFgMehE#I#A,6474be0a57d9d42abf41a80a8ce17ea30efe440b37a1b62510a0148ed5c4a153,73,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpUniversalDataSystem,wB7IWzGp2v0,sceNpUniversalDataSystemDestroyContext,libSceNpUniversalDataSystem.sprx,0ae12163797cb01f26cca884db98b3a4b137c84143e173021676e854da9ca6bb,defined_body,000017c0,wB7IWzGp2v0#I#A,250d6fb0f4494dc860e2f402e3fdce96811a27c0540f3816a6cc2dcd750dab93,93,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpUniversalDataSystem,JmgwKm96Lq4,sceNpUniversalDataSystemEventPropertyArraySetFloat32,libSceNpUniversalDataSystem.sprx,0ae12163797cb01f26cca884db98b3a4b137c84143e173021676e854da9ca6bb,defined_body,00002400,JmgwKm96Lq4#I#A,baca83c10e2f4122cb9993a12a17ec482a7717df0548bbe61c41af808239f2f7,35,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpUniversalDataSystem,YE4dbtbz6OE,sceNpUniversalDataSystemEventPropertyObjectSetInt32,libSceNpUniversalDataSystem.sprx,0ae12163797cb01f26cca884db98b3a4b137c84143e173021676e854da9ca6bb,defined_body,000031c0,YE4dbtbz6OE#I#A,db2b99d20d2e58e2c1f034376c127eb518122d100ada0a6acbee782b1282605f,50,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpUniversalDataSystem,47UAEuQl+iI,sceNpUniversalDataSystemTerminate,libSceNpUniversalDataSystem.sprx,0ae12163797cb01f26cca884db98b3a4b137c84143e173021676e854da9ca6bb,defined_body,00001d00,47UAEuQl+iI#I#A,834e6d5a834f015370445d82ae8eaa458f6dc49dc2c4a2eaa8979786a68d03c7,20,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpUtility,kvdMF48mB3Y,sceNpBandwidthTestAbort,libSceNpUtility.sprx,80f7cedc7007c3f8dd0d2ecb6db7a005e1e76216bef7b932d81913585c80e572,defined_body,00008920,kvdMF48mB3Y#K#A,120849cee917f69f28374db65c105c66e7dfaeac8c172346d11815cb571f14c3,2,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpUtility,BYIZGKm6bO4,sceNpBandwidthTestGetStatus,libSceNpUtility.sprx,80f7cedc7007c3f8dd0d2ecb6db7a005e1e76216bef7b932d81913585c80e572,defined_body,00008910,BYIZGKm6bO4#K#A,0b2abfc4d885bf64ad51ab50aa1478caba27f9f27cfc846446f53822ff716d6d,61,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpUtility,hqzi1IHdQQQ,sceNpBandwidthTestInitStartDownload,libSceNpUtility.sprx,80f7cedc7007c3f8dd0d2ecb6db7a005e1e76216bef7b932d81913585c80e572,defined_body,000087f0,hqzi1IHdQQQ#K#A,25a4d237180dcdc5fcbfc3faacd30fc0dddb5a0569762a596fb67a6c862c3d7c,22,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpUtility,mA0zsbqm+kA,sceNpBandwidthTestInitStartUpload,libSceNpUtility.sprx,80f7cedc7007c3f8dd0d2ecb6db7a005e1e76216bef7b932d81913585c80e572,defined_body,000087b0,mA0zsbqm+kA#K#A,8b2cf30c01e3b5c03d7ad377af9b05e5c20feccd09e067f7f89b0713ad4b7944,22,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceNpUtility,pLr1fEQS1z8,sceNpBandwidthTestShutdown,libSceNpUtility.sprx,80f7cedc7007c3f8dd0d2ecb6db7a005e1e76216bef7b932d81913585c80e572,defined_body,000088d0,pLr1fEQS1z8#K#A,8bc2244d36c0f00e522aad7bc66877e52abfcfb75a49ca1f2d442e6b6f158d0f,7,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libScePlayerInvitationDialog,gDm5a6GSE94,scePlayerInvitationDialogTerminate,libScePlayerInvitationDialog.sprx,1c2924a5c0fa156299cda9e9ba55433690f7372f809464c0fc4ba6e33d3a569b,defined_body,00000650,gDm5a6GSE94#F#A,f588ce6834af24e75e90a09a5982623072ad70f86c3f1921acefeb6eea2fb6e2,22,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libScePlayerInvitationDialog,kFhuwHrIUqs,scePlayerInvitationDialogUpdateStatus,libScePlayerInvitationDialog.sprx,1c2924a5c0fa156299cda9e9ba55433690f7372f809464c0fc4ba6e33d3a569b,defined_body,00000430,kFhuwHrIUqs#F#A,1255b1f879acf89d0509db882e1c8dd8400bddd663a60b58ac738c02827bdb77,33,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceRemoteplay,g3PNjYKWqnQ,sceRemoteplayGetConnectionStatus,libSceRemoteplay.sprx,7c33fa5c41b065bf7a3577dbb968af192dbc7768a84e706e2a98dcfa0d501d59,defined_body,00001b30,g3PNjYKWqnQ#D#A,066b98e752382d716c5a5e630f21b528977e9a797e7cccd44c6e43b76686b91d,31,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceRemoteplay,k1SwgkMSOM8,sceRemoteplayInitialize,libSceRemoteplay.sprx,7c33fa5c41b065bf7a3577dbb968af192dbc7768a84e706e2a98dcfa0d501d59,defined_body,000019b0,k1SwgkMSOM8#D#A,27ac586b311e9410b6827eea08f5b12e1989a9ed4796687f505ed5a060962339,14,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceRemoteplay,BOwybKVa3Do,sceRemoteplayTerminate,libSceRemoteplay.sprx,7c33fa5c41b065bf7a3577dbb968af192dbc7768a84e706e2a98dcfa0d501d59,defined_body,000019e0,BOwybKVa3Do#D#A,3b78f5fbb7c0eba5644c241e3a6675649eeae34828a7c5da747ac2ca3e0be98d,6,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceRtc,WJ3rqFwymew,sceRtcFormatRFC3339,libSceRtc.sprx,2af66216f6717b56c484552fb096e0dda4d75b3b559ff58610ce65dff5be121b,defined_body,00001fc0,WJ3rqFwymew#C#A,2041d1d35543ac932e6637851590645718fe9eb0b86f7533e51f776449e48c7f,2,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceRtc,99bMGglFW3I,sceRtcParseRFC3339,libSceRtc.sprx,2af66216f6717b56c484552fb096e0dda4d75b3b559ff58610ce65dff5be121b,defined_body,00001160,99bMGglFW3I#C#A,539173051360e78cb3fa8e707aacd82296e28f9fb87e358223bdbfeb111dede3,256,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceSaveData_native,S1GkePI17zQ,sceSaveDataDelete,libSceSaveData.native.sprx,d07ff61fa98adff1f0bdde7f1df03d33133e932a9da82ce1005d4784bc948755,defined_body,00027100,S1GkePI17zQ#J#A,9be216f92ae11ef9064e21b2ae46ef29a8a93c4a66175dee220941b8839c9630,82,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceSaveData_native,Z7z6HXWORJY,sceSaveDataSaveIconByPath,libSceSaveData.native.sprx,d07ff61fa98adff1f0bdde7f1df03d33133e932a9da82ce1005d4784bc948755,defined_body,00028240,Z7z6HXWORJY#J#A,0edcc6a6f337ba22a0fb93c4a3846c12741db9914f15270a1979fad6ace28b11,69,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceSaveData_native,yKDy8S5yLA0,sceSaveDataTerminate,libSceSaveData.native.sprx,d07ff61fa98adff1f0bdde7f1df03d33133e932a9da82ce1005d4784bc948755,defined_body,00026320,yKDy8S5yLA0#J#A,50a6f01da2db72851314595bf27753718b106a09b8b0df16ef6f8f0e38f185d8,93,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceShare,YBiIdcDPrxs,sceShareFeaturePermit,libSceShare.native.sprx,02b41c8d10cc86418a7b3182a972d0a24163791eaf67a187ac6d1df531e4560d,defined_body,00006d00,YBiIdcDPrxs#I#A,01839d80f95ce1b7aa83b98b7b18b7abfd601aa63414cadd5840574b5825c822,13,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceShare,5wjxESwX68I,sceShareFeatureProhibit,libSceShare.native.sprx,02b41c8d10cc86418a7b3182a972d0a24163791eaf67a187ac6d1df531e4560d,defined_body,00006d30,5wjxESwX68I#I#A,0ff4ac443b7b32e883e061b68595ed43fafac0c23d77e8f568a6ff271ddb8c63,13,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceSharePlay,isruqthpYcw,sceSharePlayInitialize,libSceSharePlay.sprx,d41598603a31066e405fb2f60e5d848b36d12b0b109c3862f8d5eba93ae0ddb4,defined_body,00000a60,isruqthpYcw#D#A,458968885a14c9cf0c1800dc95f0dd7357bb2e3a27af513e2016b822cb217751,14,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceSharePlay,UaLjloJinow,sceSharePlayTerminate,libSceSharePlay.sprx,d41598603a31066e405fb2f60e5d848b36d12b0b109c3862f8d5eba93ae0ddb4,defined_body,00000a90,UaLjloJinow#D#A,4c9b995fce41246925481c2d956f3e3a313feef94b30b2768de1076da79aa14e,6,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceSystemService,8Lo6Zv94aho,sceSystemServiceDisableNoticeScreenSkipFlagAutoSet,libSceSystemService.sprx,6bcb5dd125d9d09b6053f383ba89b1613335bff5ab83870f0bd732b767f4aac9,defined_body,00003a80,8Lo6Zv94aho#c#A,634eeed173bb8140ae59b6930ebc9ac4e3c2b99c4b4ea38f902be9523e618485,13,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceSystemService,m5CYKX20wfg,sceSystemServiceInitializePlayerDialogParam,libSceSystemService.sprx,6bcb5dd125d9d09b6053f383ba89b1613335bff5ab83870f0bd732b767f4aac9,defined_body,00002ec0,m5CYKX20wfg#c#A,1d462bc9b6525f937912205f6b9985a38405878fe0c192545ec9289288f7d301,6,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceSystemService,uaieF+glFPs,sceSystemServiceLaunchPlayerDialog,libSceSystemService.sprx,6bcb5dd125d9d09b6053f383ba89b1613335bff5ab83870f0bd732b767f4aac9,defined_body,00002ee0,uaieF+glFPs#c#A,eca063209a3bafb9a375ae6e21e5af10006f62eb5999d8ca3cb69d706cb1f336,78,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceSystemService,656LMQSrg6U,sceSystemServiceReceiveEvent,libSceSystemService.sprx,6bcb5dd125d9d09b6053f383ba89b1613335bff5ab83870f0bd732b767f4aac9,defined_body,00000250,656LMQSrg6U#c#A,8acb2179ddff2cc0d34daf5f936b740fa2923036280a02bd4968638cc45a5615,191,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
libSceSystemService,Q3utJvma4Mo,sceSystemServiceSetNoticeScreenSkipFlag,libSceSystemService.sprx,6bcb5dd125d9d09b6053f383ba89b1613335bff5ab83870f0bd732b767f4aac9,defined_body,00003ab0,Q3utJvma4Mo#c#A,31b43447dbe2246257c62861c27a90fd0430ef453013d661cc050ca245dc6146,13,true,add_gen5_prefer_lle_registration,Ghidra resolved an executable provider body; add an exact Gen5 PreferLle registration.,0,false,,
